POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl2,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,GPS_LAT,GPS_LONG
49741988,22,33,55,13,7.54,7.02,15.6,6.0,1.5,11.6,602.4,27.9,,14473,40.69069,17.70437
49741978,13,37,51,12,7.11,6.54,19.9,1.0,1.9,0.0,658.8,24.3,,14472,40.60077,17.69347
49724574,9,3,17,79,5.01,4.62,25.1,0.0,1.9,16.8,32.7,3.9,,8069,63.71566,23.19356
49724528,15,0,0,0,6.3,5.97,247.4,8.0,12.6,38.2,313.3,50.3,,8046,63.30974,23.00666
49724506,6,4,39,57,4.86,4.55,30.3,0.0,2.3,104.2,79.0,5.6,,8042,63.11547,22.92099
49724432,25,3,14,83,4.35,3.52,60.1,0.0,2.2,41.2,49.1,6.8,,7153,62.46148,22.64051
49724396,3,2,5,93,4.73,3.86,15.8,0.0,0.6,28.2,32.1,1.0,,7135,62.14321,22.50902
49724280,3,50,48,2,5.63,5.02,113.4,1.0,6.7,58.9,224.5,21.5,,6858,61.11712,22.10551
49724240,12,43,44,13,5.86,5.28,60.6,1.0,3.9,54.8,414.1,18.0,,6502,60.76313,21.97311
49722854,13,13,40,47,5.5,4.7,13.4,5.0,1.1,0.0,218.7,20.4,,20864,48.44864,18.82055
49722812,6,27,51,22,7.93,7.29,16.6,39.0,1.8,36.7,390.2,26.4,,20856,48.07378,18.75508
49722596,6,21,69,9,7.93,7.52,13.8,202.0,1.4,14.7,180.1,16.5,,12556,46.1442,18.43652
49721966,7,10,9,80,7.57,7.0,11.6,22.0,1.1,24.3,378.0,9.2,,14468,40.49461,17.65688
49705016,9,3,37,59,4.63,3.74,11.5,0.0,0.7,34.5,28.9,5.3,,8190,67.61489,25.26678
49704588,10,22,40,38,6.13,5.72,10.1,0.0,1.2,36.6,120.8,6.6,,8076,63.84326,23.20895
49704580,8,17,76,7,3.97,3.59,185.7,1.0,12.1,40.5,307.3,13.9,,8077,63.77253,23.17603
49704562,10,3,8,89,4.56,3.39,38.3,0.0,1.5,19.7,81.5,3.6,,8073,63.61347,23.1032
49704544,14,1,4,95,5.15,4.57,36.0,0.0,1.4,62.5,55.2,3.4,,8061,63.45448,23.0312
49704508,8,5,18,78,4.44,3.26,33.3,0.0,1.3,13.8,55.2,4.5,,8043,63.13645,22.88994
49704440,3,14,68,18,6.48,5.82,10.3,0.0,0.9,27.2,68.5,7.0,,7140,62.53531,22.63157
49704436,6,4,12,84,4.04,3.18,47.7,0.0,1.5,18.8,70.0,7.0,,7152,62.50007,22.6173
49704408,3,4,42,54,5.85,5.25,79.9,2.0,3.1,42.0,69.9,14.4,,7181,62.25222,22.51397
49704392,2,1,5,94,4.82,4.41,20.3,1.0,1.1,27.6,35.5,3.9,,8361,62.11066,22.4572
49704374,20,5,17,78,5.4,4.35,32.2,3.0,1.0,78.8,77.3,7.8,,7134,61.95181,22.39276
49704364,33,0,0,0,3.87,3.0,333.7,0.0,11.9,23.0,223.1,48.0,,7133,61.86338,22.35736
49704296,5,10,49,41,6.02,5.36,36.8,1.0,2.3,33.4,89.3,8.9,,6860,61.26176,22.12277
49704292,8,10,45,45,3.94,3.14,93.3,0.0,4.0,24.1,104.6,10.2,,6859,61.22635,22.1095
49704256,24,0,0,0,4.38,3.39,496.9,1.0,21.8,0.0,285.0,46.4,,6564,60.90776,21.98944
49704242,33,8,27,65,4.13,3.38,112.9,2.0,3.6,34.1,120.9,16.5,,6508,60.78388,21.94356
49703500,4,10,20,69,7.48,7.05,12.0,4.0,1.3,16.7,56.4,11.7,,17249,54.20427,19.9817
49703482,9,13,29,59,3.72,3.44,54.1,0.0,3.7,17.7,79.5,7.8,,17495,54.04283,19.94144
49703144,3,3,7,91,4.4,3.84,14.3,0.0,0.9,50.3,16.4,2.1,,16315,51.03587,19.28101
49703024,9,14,78,8,7.0,6.53,19.2,1.0,1.9,48.6,298.3,9.6,,16806,49.96677,19.07142
49702910,3,27,70,3,6.66,5.98,12.5,1.0,1.4,36.4,273.7,13.9,,20929,48.95035,18.88284
49702838,3,31,52,17,5.88,5.27,26.8,2.0,1.9,13.6,161.2,17.8,,20858,48.30796,18.7688
49702798,0,28,64,7,7.51,7.22,16.4,14.0,1.6,14.1,246.5,26.5,,20805,47.95093,18.70687
49702694,5,25,31,44,7.04,6.66,13.4,1.0,1.4,18.7,102.9,17.6,,12474,47.02215,18.55114
49701980,7,26,64,10,8.08,7.41,16.7,8.0,1.5,49.2,644.2,26.1,,14471,40.6224,17.6487
49684592,13,0,0,0,4.1,3.24,393.6,0.0,15.9,111.4,713.1,28.8,,8078,63.88177,23.18549
49684564,6,13,64,22,4.94,4.54,144.8,0.0,9.3,13.7,80.4,19.6,,8075,63.63448,23.07193
49684538,6,3,12,85,5.77,5.53,35.5,2.0,1.4,0.0,58.4,4.5,,8059,63.40484,22.96833
49684522,22,0,0,0,4.45,3.23,305.5,0.0,9.9,82.8,380.6,27.3,,8047,63.26346,22.90548
49684342,21,5,24,70,4.37,3.65,59.4,1.0,2.7,19.4,134.0,14.8,,6886,61.6719,22.24327
49684306,13,9,23,68,3.7,2.9,184.9,0.0,6.3,0.0,135.9,14.1,,6861,61.35336,22.11985
49683514,4,9,22,69,5.51,4.87,12.8,0.0,1.3,33.8,68.1,5.2,,17472,54.32968,19.97948
49683466,11,16,24,60,5.99,5.45,10.7,0.0,1.3,34.6,140.3,9.4,,17491,53.90306,19.87741
49683358,5,4,6,90,5.88,5.26,42.0,0.0,3.6,15.0,29.2,12.8,,17590,52.94276,19.65667
49683178,9,3,4,92,5.0,4.12,11.3,0.0,0.7,19.5,0.0,1.0,,16313,51.34093,19.3141
49683136,9,3,23,74,5.02,4.41,6.9,0.0,0.8,27.3,58.1,2.6,,16882,50.96687,19.23841
49682884,11,25,49,26,4.87,4.26,71.5,0.0,5.9,21.3,404.7,15.2,,20904,48.72058,18.81419
49682686,6,28,41,31,7.63,7.36,71.8,314.0,6.4,14.5,101.4,33.7,,12497,46.95276,18.51334
49681966,10,36,19,45,7.14,6.65,8.5,6.0,1.2,137.4,662.8,22.5,,14469,40.498286,17.610157
49681954,9,23,45,31,7.98,7.37,19.6,226.0,1.4,12.9,424.1,22.5,,14475,40.390269,17.59715
49664566,1,3,15,83,4.28,3.94,150.8,0.0,6.4,48.5,80.3,12.3,,8074,63.65555,23.04047
49664548,10,4,20,76,3.93,3.03,47.9,0.0,1.7,13.1,72.9,7.5,,8065,63.49652,22.96863
49664530,16,0,0,0,4.36,3.15,327.4,0.0,12.5,78.6,520.1,14.6,,8048,63.33738,22.89771
49664350,15,0,0,0,5.13,4.57,215.9,1.0,10.6,74.3,165.9,28.8,,6892,61.74577,22.23391
49664292,10,28,68,3,6.2,5.79,134.9,2.0,9.3,38.4,304.8,45.7,,6875,61.2325,22.0361
49663464,5,3,4,93,6.37,5.82,10.2,3.0,1.0,35.8,24.8,5.4,,17492,53.88773,19.84306
49663414,3,5,15,80,4.77,4.22,8.7,0.0,1.0,54.3,94.6,1.0,,17215,53.44318,19.73975
49663320,5,3,10,87,4.61,3.89,5.8,0.0,0.7,84.9,24.1,3.4,,17600,52.60709,19.55253
49663284,8,10,19,72,7.45,6.8,9.5,2.0,1.1,0.0,44.9,9.4,,16850,52.28676,19.48309
49663270,8,5,19,76,6.24,5.7,7.1,1.0,0.7,51.5,95.3,4.9,,16853,52.16217,19.45643
49663176,3,4,9,87,4.47,3.94,16.0,0.0,1.2,91.9,46.4,2.2,,16312,51.32538,19.28199
49662906,17,32,51,17,7.68,7.18,26.3,166.0,2.4,105.1,548.4,28.2,,20928,48.91898,18.82216
49662870,1,31,53,15,5.6,4.73,21.6,1.0,2.2,18.4,185.4,17.7,,20915,48.59779,18.76508
49662816,3,34,56,10,6.6,5.72,11.8,1.0,1.3,33.3,145.7,23.9,,20857,48.11585,18.68118
49662694,2,22,28,50,8.25,7.64,22.0,31.0,2.1,16.2,911.2,21.2,,12492,47.02628,18.49888
49644912,3,3,26,71,4.44,3.44,11.0,0.0,0.6,13.0,28.3,1.0,,8191,66.7114299999999,24.572
49644502,6,17,79,4,6.28,5.79,27.8,1.0,1.8,42.1,172.3,12.2,,7997,63.09259,22.75101
49644480,17,0,0,0,4.32,3.22,406.9,6.0,12.2,203.0,927.0,42.6,,7463,62.89873,22.66672
49644354,28,5,16,79,4.2,3.34,102.2,1.0,3.9,35.6,137.2,16.9,,6898,61.78426,22.21062
49644300,23,0,0,0,4.09,3.08,308.3,1.0,9.8,0.0,421.5,31.8,,6874,61.30646,22.02636
49644268,3,0,0,0,4.35,3.93,326.8,0.0,16.9,0.0,123.5,33.8,,7960,61.0231,21.91998
49643472,18,10,28,62,4.91,4.5,20.0,0.0,1.4,0.0,53.9,4.9,,17493,53.96127,19.82959
49643332,11,5,12,84,7.79,6.97,9.0,12.0,0.9,71.9,688.6,6.6,,17596,52.71619,19.54656
49643278,10,4,16,79,7.48,6.93,7.5,3.0,0.6,29.1,54.2,6.6,,16205,52.2357,19.44258
49643256,6,5,15,81,4.21,3.64,7.2,1.0,0.9,19.5,59.1,5.6,,16202,52.03988,19.40098
49643098,3,10,34,56,4.35,3.81,77.0,0.0,5.2,79.5,142.1,6.9,,16808,50.63289,19.11499
49642738,9,11,18,71,7.4,7.0,30.8,20.0,2.9,23.6,344.2,19.1,,12470,47.42144,18.53713
49642720,7,25,45,30,7.87,7.38,18.3,22.0,1.8,40.9,268.6,22.4,,12466,47.26064,18.51062
49642680,7,25,62,13,7.9,7.5,21.8,51.0,2.1,16.4,155.9,24.6,,12259,46.90325,18.45247
49625026,5,3,24,72,5.05,3.94,8.1,0.0,0.4,18.3,28.5,2.7,,8179,67.71858,25.14074
49624378,9,12,34,54,5.97,5.54,24.1,0.0,1.7,41.1,69.9,8.1,,7110,61.99973,22.25726
49624302,13,0,0,0,5.29,4.84,374.2,1.0,21.7,0.0,252.4,57.8,,6883,61.32731,21.99641
49624276,22,5,12,83,4.85,4.14,45.2,1.0,1.8,0.0,93.8,10.0,,6882,61.09695,21.9098
49624258,15,11,7,82,4.29,3.52,37.3,0.0,1.6,20.0,51.7,9.8,,6871,60.9375,21.8508
49624230,15,19,31,50,5.68,4.92,19.8,1.0,1.7,90.9,134.6,12.3,,6543,60.68962,21.76051
49623502,4,20,50,30,5.09,4.1,20.9,0.0,1.9,14.1,115.3,6.4,,17264,54.2304,19.86253
49623334,9,7,22,71,4.5,3.92,12.1,0.0,1.2,17.8,50.2,5.2,,17592,52.73636,19.52107
49623196,1,4,9,87,4.25,3.63,7.3,0.0,0.9,83.6,36.3,1.0,,16325,51.50802,19.26122
49623190,6,1,9,90,4.91,4.19,20.9,0.0,1.9,70.2,69.9,9.3,,16327,51.45458,19.25032
49623100,1,2,4,94,4.86,4.17,2.4,0.0,0.3,30.6,21.0,1.0,,16809,50.65294,19.09039
49622686,3,22,68,10,8.0,7.57,23.1,82.0,2.0,11.3,145.0,24.3,,12490,46.95893,18.434909
49622620,18,29,68,2,6.27,5.97,9.5,1.0,1.2,39.7,153.5,17.1,,12567,46.36894,18.3413
49622574,8,28,69,3,6.11,5.59,15.0,1.0,1.4,21.1,251.2,17.0,,12561,45.95735,18.27864
49604884,7,0,0,0,4.32,3.64,440.7,0.0,18.0,0.0,66.4,25.9,,8223,66.47223,24.34234
49604568,7,6,56,37,4.85,4.14,12.0,0.0,1.0,44.0,60.6,2.7,,8058,63.68319,22.93032
49604566,9,5,33,61,5.67,5.1,36.1,0.0,2.6,25.6,103.4,6.0,,8068,63.66553,22.92198
49604542,21,0,0,0,3.48,2.65,504.3,2.0,9.2,22.5,365.3,28.4,,8060,63.4534,22.82727
49604434,3,1,6,93,4.68,3.45,4.1,0.0,0.6,0.0,46.8,1.0,,7151,62.49834,22.41972
49604430,9,5,18,77,5.29,4.1,57.0,2.0,2.1,0.0,50.2,5.9,,7150,62.46294,22.40521
49604352,10,0,0,0,3.92,3.03,540.3,0.0,19.2,16.6,309.2,32.1,,6897,61.77275,22.12929
49604340,28,18,49,33,4.48,3.82,35.4,1.0,2.5,13.5,85.6,11.4,,6887,61.66655,22.088
49604276,14,20,25,55,5.99,5.19,19.7,0.0,1.5,37.5,125.1,10.2,,6881,61.09998,21.87346
49604250,3,40,43,17,5.35,4.76,93.9,1.0,6.4,40.8,265.9,22.5,,6514,60.87055,21.79141
49603476,8,19,28,53,7.01,6.6,10.0,5.0,1.1,126.2,134.6,14.7,,17494,54.0017,19.78132
49603462,28,18,33,49,6.22,5.42,15.2,0.0,1.6,18.2,149.1,11.6,,17213,53.87722,19.74839
49603434,6,8,27,65,6.65,6.03,9.2,1.0,1.0,60.2,261.3,4.3,,17221,53.62825,19.6908
49603404,6,6,24,70,5.93,5.4,10.8,0.0,1.2,36.7,129.3,4.0,,17189,53.36144,19.62999
49603354,2,1,6,93,4.42,3.86,18.5,1.0,1.6,59.7,31.1,4.2,,17594,52.91665,19.53071
49603350,10,5,16,79,6.01,5.49,9.2,0.0,1.0,17.8,48.4,10.8,,17593,52.88107,19.52287
49603200,4,3,8,89,5.51,4.9,7.7,2.0,0.6,24.7,37.1,2.8,,16324,51.54591,19.23987
49602904,55,29,47,24,7.22,7.04,86.1,258.0,4.9,10.5,124.3,47.7,many stones,20888,48.90756,18.73765
49602846,3,28,46,27,5.93,5.62,33.0,2.0,2.7,0.0,329.2,25.1,,20951,48.38987,18.64692
49602832,3,28,69,3,7.33,6.65,13.7,2.0,1.5,48.9,126.3,22.1,,20851,48.265,18.6255
49602822,2,29,35,36,6.89,5.98,15.7,0.0,1.7,41.9,137.4,23.5,,20859,48.17572,18.6102
49602810,2,27,70,3,7.85,7.27,20.0,12.0,1.8,34.9,204.2,31.5,,20950,48.06858,18.59194
49602720,5,21,44,35,8.4,7.66,15.4,91.0,1.2,0.0,144.1,17.2,,12481,47.26475,18.45811
49602580,8,29,68,3,7.62,6.93,12.3,1.0,1.3,12.6,187.5,21.9,,12549,46.01324,18.26008
49601964,5,21,46,33,7.32,6.87,24.7,5.0,2.6,17.6,304.2,31.7,,14369,40.48745,17.51442
49601950,4,30,55,15,7.54,7.05,14.1,3.0,1.5,75.7,916.8,23.9,,14354,40.36151,17.49945
49584528,7,3,16,82,4.85,3.67,37.2,0.0,1.4,33.2,59.0,5.6,,8050,63.33292,22.73372
49584522,3,4,28,68,5.48,5.06,29.9,0.0,1.7,104.3,80.1,6.4,,8049,63.27985,22.71052
49584312,50,0,0,0,4.07,3.37,255.4,1.0,11.4,11.1,269.5,30.0,large pieces of plants and many stones,6682,61.42172,21.95623
49584294,9,4,4,92,5.28,4.62,38.2,1.0,2.0,0.0,61.5,13.1,,6877,61.26241,21.89652
49583316,2,1,4,95,3.97,3.55,6.4,0.0,0.7,35.5,20.5,3.2,,17604,52.58087,19.42757
49583214,4,1,8,90,4.11,3.53,21.1,1.0,1.2,87.9,31.1,3.8,,16870,51.67287,19.23669
49583124,3,3,13,84,5.58,4.61,7.2,0.0,0.6,52.2,31.3,1.0,,16883,50.87122,19.07594
49583106,5,4,17,79,4.78,4.41,15.9,1.0,1.2,27.0,36.4,1.0,,16879,50.71083,19.0446
49582782,2,18,34,47,7.32,6.91,24.5,3.0,2.2,30.3,396.1,19.3,,20802,47.82064,18.52317
49582728,6,15,15,69,7.41,6.81,20.1,1.0,1.7,0.0,88.2,20.1,,12503,47.338261,18.443478
49565214,5,7,45,48,4.95,3.86,61.6,0.0,2.4,0.0,38.7,8.2,,8219,69.38229,26.13833
49565056,25,17,63,19,5.27,4.33,22.0,0.0,0.9,12.5,38.1,4.9,,8212,67.99429,25.17316
49565012,13,2,22,75,6.11,5.04,24.9,1.0,0.8,19.3,40.6,3.7,,8178,67.60711,24.9262
49564872,5,1,17,82,5.02,3.67,6.9,0.0,0.3,0.0,21.2,1.0,,8224,66.37384,24.19561
49564534,2,3,5,91,6.15,5.72,33.8,0.0,2.0,54.0,137.6,5.2,,8051,63.38915,22.71775
49564476,16,8,34,58,4.74,3.92,97.9,1.0,3.4,30.6,199.2,9.4,,7464,62.87622,22.49771
49564412,4,8,77,15,5.36,4.6,16.5,0.0,1.4,40.8,32.1,1.0,,7147,62.30997,22.26461
49564386,13,3,13,84,4.44,3.36,27.3,0.0,0.9,14.4,30.4,2.1,,7111,62.07987,22.17266
49564328,25,9,38,53,4.45,3.75,128.3,1.0,3.7,26.6,166.3,16.0,,6679,61.56644,21.97316
49564304,15,17,66,16,6.89,6.37,24.3,1.0,1.9,37.5,115.5,15.4,,6885,61.35393,21.8928
49564300,12,20,35,45,5.84,5.3,77.8,0.0,4.2,62.8,46.8,21.3,,6884,61.31857,21.87946
49563436,11,13,25,62,6.06,5.75,134.9,0.0,10.9,17.8,71.6,67.7,high electrical conductivity,17214,53.6508,19.63486
49563414,6,9,23,69,6.23,5.84,12.5,2.0,1.3,66.3,110.6,6.1,,17212,53.45511,19.59043
49563392,5,3,3,94,4.45,3.92,11.9,0.0,0.7,54.5,18.1,2.1,,17190,53.25942,19.54648
49563252,6,2,6,91,4.51,3.91,8.3,0.0,0.9,37.6,97.3,3.9,,16203,52.01348,19.27779
49562968,23,31,61,9,5.49,4.53,20.6,0.0,2.0,0.0,104.0,10.7,,20958,49.48276,18.78555
49562910,11,36,58,6,6.87,6.51,68.9,17.0,5.9,0.0,243.4,32.4,,20896,48.96535,18.69282
49561996,9,25,58,17,7.56,6.98,17.5,3.0,1.6,42.8,671.5,22.9,,14442,40.77904,17.50161
49561988,9,23,71,6,7.59,7.14,37.8,12.0,3.2,0.0,473.1,34.4,,14361,40.70697,17.49318
49561970,3,43,32,25,7.79,7.2,9.1,30.0,1.1,10.6,516.6,28.9,,14368,40.54505,17.47398
49544556,4,2,15,83,4.7,4.02,21.3,0.0,1.4,52.4,27.4,2.9,,8067,63.58696,22.764
49544518,3,4,57,40,4.81,4.2,35.5,1.0,1.7,50.4,90.9,4.1,,7996,63.25094,22.61715
49544434,4,4,32,64,4.67,3.83,49.1,0.0,1.6,42.9,49.3,4.6,,7154,62.50806,22.30572
49544306,4,37,62,1,5.12,4.61,69.8,0.0,5.3,59.6,285.2,14.9,,6879,61.37468,21.86267
49544254,19,17,25,58,6.18,5.55,23.9,1.0,2.0,52.8,190.4,17.4,,6870,60.91424,21.69415
49543460,6,11,28,62,4.89,4.32,10.5,0.0,1.2,18.5,76.3,7.0,,17178,53.86667,19.65375
49543352,2,2,9,88,4.48,3.71,15.2,0.0,0.9,41.6,20.5,3.1,,17595,52.90586,19.43828
49542992,57,37,37,25,4.61,3.92,38.3,1.0,3.0,12.3,118.8,14.7,many stones,16859,49.69899,18.79714
49542974,27,28,53,18,5.05,4.43,20.0,0.0,2.0,13.6,117.0,10.3,,824,49.53843,18.76784
49542746,4,18,64,18,5.23,4.78,24.0,0.0,2.2,10.9,120.0,10.4,,12279,47.50314,18.41706
49524926,10,5,27,68,4.95,4.07,30.3,0.0,1.0,27.9,18.6,4.4,,8192,66.8572499999999,24.37964
49524584,33,0,0,0,4.64,3.7,389.1,0.0,16.1,103.6,798.8,29.7,,8012,63.83789,22.83503
49524554,7,2,7,91,4.22,3.17,92.2,0.0,3.4,11.3,73.0,5.6,,8066,63.57263,22.71668
49524512,11,7,53,40,4.52,3.6,138.2,0.0,6.0,32.5,242.0,16.1,,7995,63.2011,22.55541
49524464,4,15,57,28,5.18,4.61,33.9,1.0,2.5,17.8,288.9,13.6,,43034,62.77641,22.3764
49524422,8,7,63,29,5.14,4.7,31.3,1.0,2.0,51.7,52.1,5.7,,7149,62.40453,22.22458
49524418,23,0,0,0,3.97,3.01,310.0,1.0,12.4,0.0,207.6,34.7,,7148,62.36932,22.21024
49524374,5,2,5,93,4.12,3.2,84.1,0.0,2.4,0.0,33.1,7.8,,7109,61.97984,22.05591
49524320,19,16,58,27,4.3,3.9,93.0,1.0,6.9,15.1,357.1,13.5,,6683,61.50172,21.8724
49524278,11,0,0,0,4.46,3.87,221.4,1.0,11.2,0.0,195.4,27.0,,6873,61.12967,21.73404
49524238,21,3,26,71,4.03,3.08,93.0,1.0,2.6,12.2,142.6,11.4,,6571,60.77527,21.60559
49524228,3,22,36,41,6.45,6.0,22.8,0.0,2.0,102.0,296.3,15.9,,6546,60.6867,21.57399
49523366,9,3,17,80,6.15,5.36,8.3,2.0,0.9,10.1,28.8,4.9,,17589,53.03279,19.43596
49523324,9,6,46,48,4.63,4.18,12.5,1.0,1.4,82.9,122.4,5.1,,17601,52.659,19.35495
49523302,4,12,50,38,5.8,4.98,7.3,0.0,0.8,0.0,81.2,4.9,,17613,52.46318,19.31318
49523284,9,6,19,75,5.05,4.42,9.2,0.0,1.1,63.3,65.2,6.1,,16171,52.30309,19.27981
49523276,9,5,12,83,6.93,6.29,6.5,0.0,0.7,10.5,29.8,6.4,,16170,52.23172,19.26441
49523266,8,7,15,78,4.74,4.12,10.2,1.0,1.3,35.4,107.9,8.2,,16854,52.14269,19.2458
49523186,3,12,10,78,5.45,5.16,34.2,1.0,3.0,0.0,22.8,14.5,,16346,51.43025,19.10025
49523150,11,10,62,28,6.22,5.44,15.0,1.0,1.5,0.0,81.9,7.6,,16345,51.10952,19.03655
49522970,15,5,23,72,3.68,2.75,162.3,0.0,5.3,12.5,71.5,12.1,,823,49.50485,18.73392
49522874,8,20,67,13,4.83,3.79,21.7,0.0,1.6,0.0,144.7,9.9,,20948,48.6483,18.58247
49522798,1,30,64,6,7.22,6.63,14.7,4.0,1.4,17.3,143.8,20.4,,20804,47.96973,18.46728
49504810,6,0,0,0,4.29,3.43,496.1,0.0,17.0,17.8,346.0,34.1,,20260,65.837773,23.76875
49504478,5,31,44,25,5.34,4.66,20.9,0.0,1.6,27.8,141.6,9.9,,7465,62.90377,22.39006
49504286,2,31,50,20,6.76,6.12,20.3,1.0,1.8,99.1,160.7,18.4,,6899,61.20352,21.72353
49504222,23,28,30,42,6.84,6.25,12.7,0.0,1.0,42.7,125.9,13.4,,6547,60.63616,21.51993
49503250,7,12,17,72,5.5,4.82,14.9,1.0,1.7,63.2,58.5,12.8,,16174,52.0025,19.18731
49503244,9,9,15,76,6.02,5.22,11.2,0.0,1.3,30.6,87.8,9.7,,16175,51.94906,19.17633
49503208,13,2,8,90,5.49,4.98,33.2,1.0,2.7,0.0,27.2,7.7,,16224,51.62845,19.11101
49503190,4,1,4,94,4.53,3.73,19.2,0.0,1.7,51.0,43.1,7.2,,16328,51.4681,19.07878
49503172,2,7,10,83,4.63,4.13,51.9,0.0,4.7,19.2,24.8,8.0,,16348,51.30776,19.04685
49503154,5,5,34,61,5.49,4.8,22.0,0.0,1.5,0.0,38.2,6.2,,16344,51.14736,19.01528
49502800,3,28,63,10,7.92,7.2,10.5,20.0,1.1,49.4,249.4,19.9,,20830,47.98965,18.44362
49502732,8,30,43,27,5.96,5.51,69.9,1.0,5.5,15.2,103.5,31.0,,12471,47.38218,18.34401
49502704,5,23,56,20,7.81,7.45,23.2,12.0,2.3,27.0,227.9,24.6,,12382,47.13195,18.30382
49502668,6,21,59,19,7.87,7.45,17.6,13.0,1.9,27.0,302.3,22.2,,12493,46.81015,18.25287
49502560,10,34,60,6,6.19,5.7,11.7,0.0,1.1,16.0,86.0,13.6,,12718,45.84419,18.10481
49501954,5,27,50,23,8.0,7.43,9.2,4.0,1.0,29.7,665.6,30.8,,14355,40.40633,17.38688
49485034,11,4,29,68,5.0,4.04,36.6,1.0,1.0,13.7,36.6,2.4,,8183,67.81631,24.86527
49484508,1,0,0,0,3.79,3.12,477.9,1.0,17.1,55.5,222.7,27.9,,8082,63.17207,22.46248
49484440,11,11,40,49,5.32,4.22,9.7,0.0,0.8,0.0,48.1,2.3,,7155,62.57029,22.21278
49484314,8,19,52,29,4.09,3.38,119.9,1.0,6.8,0.0,115.9,16.8,,6680,61.45453,21.7786
49484292,19,14,21,65,5.38,4.55,143.2,2.0,8.4,12.6,177.7,22.1,,6878,61.2597,21.70659
49484274,35,0,0,0,4.2,3.18,411.9,1.0,20.5,0.0,302.6,41.0,,6876,61.10019,21.64811
49483302,4,7,27,66,4.95,4.34,6.0,0.0,0.7,53.3,80.2,1.0,,17612,52.46775,19.25474
49483198,4,8,18,74,5.32,4.43,7.9,1.0,0.9,56.2,85.1,3.0,,16326,51.5416,19.06443
49483194,7,3,6,90,3.52,2.89,81.2,0.0,3.1,19.7,40.6,6.4,,16336,51.50597,19.05731
49483018,5,17,79,4,4.75,4.21,19.1,1.0,1.7,28.7,199.4,6.5,,16796,49.93805,18.75661
49483014,5,16,43,41,6.24,5.77,16.2,0.0,1.5,0.0,94.2,12.3,,16798,49.9016,18.75019
49482568,7,24,72,4,5.71,5.1,13.4,0.0,1.4,34.4,224.2,11.9,,12719,45.91774,18.08991
49481970,6,28,42,30,8.05,7.48,7.6,315.0,0.8,15.0,330.4,16.2,,14366,40.55212,17.38031
49481956,11,24,54,23,7.83,7.37,24.0,20.0,2.5,0.0,1061.8,32.5,,14367,40.42607,17.36564
49464876,8,3,15,82,4.04,3.24,133.7,0.0,3.2,39.0,112.1,10.1,,8222,66.4274,23.99789
49464498,52,0,0,0,3.88,2.8,489.7,0.0,11.1,112.6,453.3,15.4,,7994,63.08679,22.38627
49464426,5,11,47,42,6.35,5.8,32.3,0.0,2.1,76.4,166.1,12.1,,7156,62.44907,22.12459
49464408,6,3,16,81,4.78,4.15,14.2,2.0,0.6,13.2,26.0,25.4,,7158,62.29008,22.06125
49464362,19,31,47,22,5.21,4.66,36.5,1.0,2.8,47.4,89.3,9.4,,7108,61.88271,21.90252
49464336,20,5,22,73,4.18,3.25,50.8,1.0,1.5,0.0,95.1,16.7,,6900,61.65244,21.81482
49464312,9,24,62,14,6.1,5.54,55.6,1.0,3.8,36.9,214.1,21.0,,6684,61.43979,21.73523
49464282,19,12,46,41,4.0,3.24,175.3,1.0,6.2,0.0,133.2,22.9,,6872,61.174,21.6374
49463368,8,9,33,58,7.23,6.81,11.2,3.0,1.3,78.9,194.6,3.2,,17587,53.05753,19.35102
49463278,7,9,21,70,6.88,6.25,10.0,1.0,1.1,54.4,108.3,10.4,,16173,52.25635,19.18088
49462810,4,34,58,9,7.85,7.12,15.6,8.0,1.7,42.1,382.8,24.3,,20833,48.08305,18.40516
49462612,4,19,74,7,5.9,5.58,10.3,0.0,1.2,36.0,119.0,8.9,,12559,46.31332,18.12362
49462572,5,21,71,8,7.15,6.91,23.7,61.0,2.0,18.7,293.8,16.6,,12596,45.95544,18.06965
49462554,6,21,74,5,7.78,7.3,21.5,124.0,2.0,14.5,109.6,20.1,,12717,45.79448,18.04554
49445014,9,5,27,68,5.09,4.43,28.7,0.0,1.3,10.9,23.4,1.0,,8180,67.6478,24.66388
49444960,5,3,20,77,5.14,4.2,16.1,1.0,0.7,23.3,21.9,2.4,,8188,67.17191,24.37709
49444846,37,0,0,0,4.54,3.39,232.3,0.0,7.9,24.2,469.5,20.7,,20450,66.16622,23.80986
49444528,1,0,0,0,4.0,3.23,302.8,1.0,8.8,112.2,594.0,25.3,,8053,63.35546,22.45981
49444414,10,16,72,12,6.4,5.42,28.8,0.0,2.0,35.4,93.6,8.9,,7157,62.34622,22.04688
49444320,10,13,51,36,6.97,6.41,11.6,2.0,1.1,54.4,122.5,8.5,,6896,61.51366,21.72468
49444258,48,0,0,0,4.01,3.14,265.0,0.0,9.6,0.0,281.2,25.6,,6869,60.96427,21.5241
49443502,7,17,25,58,5.44,4.8,19.1,0.0,1.8,37.0,126.0,8.8,,17263,54.25208,19.59008
49443268,5,5,12,83,4.52,3.95,9.5,1.0,1.1,40.0,61.0,5.8,,16165,52.16956,19.13338
49443196,1,1,2,97,5.85,4.92,9.8,0.0,1.0,24.5,30.2,2.9,,16335,51.52821,19.0036
